latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
14.800003,100.70001,18.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2010-04-05,1,38.4,27.7,32.9,44.6,32.5,37.0,2010-04-05T06:10,2010-04-05T18:30,0.00,0.00,0.00,0.0,15.9,31.7,186,23.06,6.78
2010-04-06,51,38.3,27.6,32.8,42.7,31.4,36.0,2010-04-06T06:09,2010-04-06T18:30,0.10,0.10,0.00,1.0,18.2,40.7,182,24.83,7.45
2010-04-07,2,38.3,27.6,32.9,43.8,32.0,36.8,2010-04-07T06:08,2010-04-07T18:30,0.00,0.00,0.00,0.0,17.7,36.4,184,24.26,6.86
2010-04-08,51,38.6,27.4,32.9,43.4,32.2,36.4,2010-04-08T06:08,2010-04-08T18:30,0.20,0.20,0.00,1.0,17.1,35.3,182,25.16,7.57
2010-04-09,1,38.6,27.8,32.7,43.4,31.9,36.2,2010-04-09T06:07,2010-04-09T18:30,0.00,0.00,0.00,0.0,18.1,36.0,186,25.06,7.55
2010-04-10,2,38.2,27.3,32.2,40.5,30.5,34.5,2010-04-10T06:06,2010-04-10T18:30,0.00,0.00,0.00,0.0,21.6,42.5,183,25.16,7.78
2010-04-11,3,38.5,26.6,32.0,42.2,30.5,35.0,2010-04-11T06:06,2010-04-11T18:30,0.00,0.00,0.00,0.0,16.9,36.7,188,26.13,7.35
2010-04-12,3,38.7,26.8,32.1,39.9,31.1,34.4,2010-04-12T06:05,2010-04-12T18:30,0.00,0.00,0.00,0.0,18.1,42.1,189,25.59,7.50
2010-04-13,3,38.5,26.2,31.9,41.5,30.2,34.7,2010-04-13T06:04,2010-04-13T18:31,0.00,0.00,0.00,0.0,18.0,38.9,183,25.87,7.26
2010-04-14,3,38.4,25.6,32.0,41.9,29.3,35.1,2010-04-14T06:04,2010-04-14T18:31,0.00,0.00,0.00,0.0,15.5,36.4,183,25.79,7.32
2010-04-15,3,38.2,27.4,32.7,42.0,31.9,36.3,2010-04-15T06:03,2010-04-15T18:31,0.00,0.00,0.00,0.0,15.2,31.0,184,23.40,6.79
2010-04-16,55,36.5,28.1,31.4,40.4,31.1,34.8,2010-04-16T06:03,2010-04-16T18:31,2.50,2.50,0.00,6.0,16.5,36.7,157,19.57,5.74
2010-04-17,63,32.2,26.1,28.8,37.5,31.3,33.5,2010-04-17T06:02,2010-04-17T18:31,5.50,5.50,0.00,6.0,15.9,34.6,157,15.98,3.93
2010-04-18,51,35.5,25.6,30.0,40.6,30.1,34.3,2010-04-18T06:01,2010-04-18T18:31,0.30,0.30,0.00,1.0,15.0,29.9,187,23.44,5.83
2010-04-19,51,37.0,26.5,31.4,41.7,31.5,35.4,2010-04-19T06:01,2010-04-19T18:32,0.20,0.20,0.00,1.0,19.1,37.8,188,24.36,6.66
2010-04-20,0,38.5,26.8,32.3,40.8,31.4,35.1,2010-04-20T06:00,2010-04-20T18:32,0.00,0.00,0.00,0.0,16.6,36.4,192,26.99,7.58
2010-04-21,2,38.8,27.4,32.9,42.5,32.2,36.1,2010-04-21T06:00,2010-04-21T18:32,0.00,0.00,0.00,0.0,16.6,37.1,184,25.06,7.43
2010-04-22,2,39.5,27.9,33.6,44.0,33.0,37.2,2010-04-22T05:59,2010-04-22T18:32,0.00,0.00,0.00,0.0,15.6,36.0,182,24.72,7.32
2010-04-23,53,38.9,28.0,32.8,43.5,32.1,36.7,2010-04-23T05:58,2010-04-23T18:32,1.40,1.40,0.00,4.0,14.8,33.5,170,23.72,6.91
2010-04-24,53,35.2,27.2,30.3,40.6,32.1,35.3,2010-04-24T05:58,2010-04-24T18:32,1.80,1.80,0.00,3.0,11.3,25.9,107,19.53,4.75
2010-04-25,63,36.2,26.3,30.5,43.3,31.8,36.1,2010-04-25T05:57,2010-04-25T18:33,3.30,3.30,0.00,3.0,10.4,24.1,163,22.63,5.17
2010-04-26,61,36.4,26.9,31.0,42.9,32.4,36.3,2010-04-26T05:57,2010-04-26T18:33,1.80,1.80,0.00,1.0,10.1,26.6,174,21.74,5.10
2010-04-27,53,35.2,26.5,30.0,41.4,32.2,35.6,2010-04-27T05:56,2010-04-27T18:33,1.90,1.90,0.00,6.0,11.9,31.0,161,18.89,4.39
2010-04-28,51,35.6,26.6,30.6,41.7,31.8,35.8,2010-04-28T05:56,2010-04-28T18:33,0.20,0.20,0.00,1.0,10.0,28.8,178,22.31,5.29
2010-04-29,51,36.0,26.9,31.2,42.3,31.7,35.8,2010-04-29T05:55,2010-04-29T18:33,0.40,0.40,0.00,1.0,13.7,30.6,180,23.53,6.10
2010-04-30,51,37.4,27.7,32.1,42.8,32.6,36.6,2010-04-30T05:55,2010-04-30T18:34,0.30,0.30,0.00,1.0,13.1,32.4,173,23.79,6.38
2010-05-01,51,36.4,28.0,31.8,42.4,32.6,36.4,2010-05-01T05:54,2010-05-01T18:34,0.20,0.20,0.00,1.0,9.7,24.8,142,22.53,5.62
2010-05-02,55,36.0,26.4,30.7,41.6,32.6,36.1,2010-05-02T05:54,2010-05-02T18:34,3.20,3.20,0.00,7.0,7.3,25.6,173,20.77,4.89
2010-05-03,61,34.3,28.1,30.4,39.8,33.7,35.7,2010-05-03T05:53,2010-05-03T18:34,3.40,3.40,0.00,7.0,10.5,28.1,163,16.96,4.29
2010-05-04,55,34.5,27.2,30.7,39.6,32.6,35.6,2010-05-04T05:53,2010-05-04T18:35,1.90,1.90,0.00,4.0,13.1,31.3,186,18.35,4.89
2010-05-05,51,35.8,27.8,31.5,40.4,32.6,36.0,2010-05-05T05:52,2010-05-05T18:35,0.30,0.30,0.00,1.0,17.8,36.0,177,20.67,5.73
2010-05-06,51,36.6,28.3,32.0,42.2,33.3,36.7,2010-05-06T05:52,2010-05-06T18:35,0.40,0.40,0.00,2.0,15.9,34.6,183,21.71,6.06
2010-05-07,53,37.5,28.4,32.2,43.1,33.7,37.1,2010-05-07T05:52,2010-05-07T18:35,0.80,0.80,0.00,3.0,15.5,38.5,190,18.87,5.44
2010-05-08,51,38.8,28.2,33.3,45.0,34.1,38.3,2010-05-08T05:51,2010-05-08T18:36,0.10,0.10,0.00,1.0,14.1,31.3,190,23.98,6.58
2010-05-09,53,39.6,29.2,33.1,44.8,35.1,38.1,2010-05-09T05:51,2010-05-09T18:36,1.20,1.20,0.00,2.0,19.2,40.3,181,22.98,6.64
