latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
16.800003,100.30002,48.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2010-05-03,61,36.2,28.5,31.1,40.3,32.6,35.3,2010-05-03T05:52,2010-05-03T18:38,4.20,4.20,0.00,6.0,13.9,29.2,157,19.08,5.22
2010-05-04,1,36.8,27.5,32.1,42.5,32.6,36.4,2010-05-04T05:52,2010-05-04T18:39,0.00,0.00,0.00,0.0,12.1,26.6,167,24.41,6.39
2010-05-05,1,37.6,28.2,32.8,43.0,32.5,37.0,2010-05-05T05:51,2010-05-05T18:39,0.00,0.00,0.00,0.0,13.1,27.4,169,24.25,6.74
2010-05-06,51,38.5,29.5,33.4,43.4,33.5,37.7,2010-05-06T05:51,2010-05-06T18:39,0.20,0.20,0.00,1.0,12.4,29.2,172,24.03,6.62
2010-05-07,51,38.6,29.9,33.8,44.2,33.7,38.3,2010-05-07T05:50,2010-05-07T18:40,0.20,0.20,0.00,1.0,14.1,27.4,170,22.99,6.60
2010-05-08,1,39.7,29.6,34.5,45.1,34.3,39.0,2010-05-08T05:50,2010-05-08T18:40,0.00,0.00,0.00,0.0,9.8,25.2,177,24.39,6.57
2010-05-09,51,39.9,30.2,34.8,45.5,34.2,38.9,2010-05-09T05:50,2010-05-09T18:40,0.20,0.20,0.00,1.0,13.7,26.3,180,23.56,6.74
2010-05-10,1,40.7,29.4,35.2,45.3,34.5,39.0,2010-05-10T05:49,2010-05-10T18:41,0.00,0.00,0.00,0.0,17.4,32.4,176,25.85,7.24
2010-05-11,53,35.6,28.1,32.3,41.5,32.9,36.5,2010-05-11T05:49,2010-05-11T18:41,2.60,2.60,0.00,9.0,19.6,37.1,138,20.17,5.93
2010-05-12,63,36.2,25.5,30.2,40.5,30.9,34.8,2010-05-12T05:48,2010-05-12T18:41,12.00,12.00,0.00,13.0,14.3,29.2,167,18.05,4.87
2010-05-13,51,37.5,27.9,32.6,43.2,33.0,37.4,2010-05-13T05:48,2010-05-13T18:42,0.30,0.30,0.00,1.0,11.9,24.5,163,25.11,6.42
2010-05-14,1,38.5,29.3,34.1,44.8,32.7,38.1,2010-05-14T05:48,2010-05-14T18:42,0.00,0.00,0.00,0.0,12.5,27.4,168,24.66,6.91
2010-05-15,51,39.2,30.0,34.1,45.5,33.6,38.3,2010-05-15T05:47,2010-05-15T18:42,0.20,0.20,0.00,1.0,13.7,31.7,163,24.47,7.20
2010-05-16,61,38.7,29.0,33.0,44.4,33.1,37.3,2010-05-16T05:47,2010-05-16T18:43,3.30,3.30,0.00,4.0,15.7,38.2,167,24.33,6.91
2010-05-17,61,34.6,26.7,29.7,41.7,33.2,36.1,2010-05-17T05:47,2010-05-17T18:43,12.20,12.20,0.00,15.0,9.7,25.2,68,17.00,3.86
2010-05-18,55,35.0,25.7,30.3,42.0,31.7,36.4,2010-05-18T05:47,2010-05-18T18:43,2.50,2.50,0.00,4.0,6.3,26.6,92,22.52,4.94
2010-05-19,63,35.1,26.1,30.7,42.8,31.6,36.3,2010-05-19T05:46,2010-05-19T18:44,21.40,21.40,0.00,7.0,15.0,27.0,165,25.02,5.83
2010-05-20,51,34.3,26.0,30.4,42.5,31.7,36.1,2010-05-20T05:46,2010-05-20T18:44,0.70,0.70,0.00,3.0,10.8,26.3,161,21.60,5.00
