latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
17.200005,104.100006,164.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2010-05-03,53,33.5,25.5,28.6,40.2,29.4,33.5,2010-05-03T05:36,2010-05-03T18:23,1.10,1.10,0.00,2.0,12.7,22.7,138,18.67,4.26
2010-05-04,65,34.1,25.9,29.2,38.4,31.9,34.2,2010-05-04T05:36,2010-05-04T18:24,17.40,17.40,0.00,9.0,11.8,30.2,188,17.18,4.05
2010-05-05,51,34.5,26.8,30.6,40.3,31.3,35.1,2010-05-05T05:35,2010-05-05T18:24,0.20,0.20,0.00,1.0,14.3,32.4,206,23.47,5.78
2010-05-06,63,34.9,28.0,30.9,39.7,32.6,36.0,2010-05-06T05:35,2010-05-06T18:24,9.40,9.40,0.00,5.0,13.7,29.2,200,17.54,4.51
2010-05-07,1,36.7,28.1,32.4,42.0,32.8,37.3,2010-05-07T05:34,2010-05-07T18:25,0.00,0.00,0.00,0.0,11.7,28.4,198,23.79,6.00
2010-05-08,3,36.5,27.9,32.0,43.3,34.4,37.6,2010-05-08T05:34,2010-05-08T18:25,0.00,0.00,0.00,0.0,9.4,25.6,209,21.03,5.31
2010-05-09,61,37.1,27.5,31.6,43.0,33.5,37.5,2010-05-09T05:34,2010-05-09T18:25,4.10,4.10,0.00,6.0,9.5,27.0,193,21.89,5.24
2010-05-10,51,36.4,27.3,30.3,43.1,33.4,36.2,2010-05-10T05:33,2010-05-10T18:25,1.30,1.30,0.00,5.0,11.1,29.2,130,19.93,4.76
2010-05-11,55,33.4,25.9,28.9,39.9,31.7,34.4,2010-05-11T05:33,2010-05-11T18:26,2.60,2.60,0.00,6.0,7.2,20.2,89,16.19,3.57
2010-05-12,51,34.5,25.9,29.8,40.1,30.9,35.1,2010-05-12T05:32,2010-05-12T18:26,1.00,1.00,0.00,3.0,9.3,22.7,107,21.90,4.81
2010-05-13,51,36.1,27.5,31.4,42.0,32.6,36.8,2010-05-13T05:32,2010-05-13T18:26,0.40,0.40,0.00,2.0,9.2,27.4,200,23.93,5.68
2010-05-14,51,37.2,27.5,32.1,43.4,33.3,37.6,2010-05-14T05:32,2010-05-14T18:27,0.10,0.10,0.00,1.0,8.9,26.6,212,23.18,5.62
2010-05-15,63,36.7,28.4,31.4,42.6,34.2,37.3,2010-05-15T05:31,2010-05-15T18:27,6.10,6.10,0.00,5.0,10.8,26.6,171,22.27,5.21
2010-05-16,63,33.6,25.4,29.0,39.8,31.2,35.4,2010-05-16T05:31,2010-05-16T18:28,17.40,17.40,0.00,12.0,9.2,27.4,200,19.43,4.29
2010-05-17,61,33.8,26.5,29.7,41.4,33.4,36.5,2010-05-17T05:31,2010-05-17T18:28,3.70,3.70,0.00,7.0,6.5,22.7,248,21.20,4.65
2010-05-18,61,34.0,26.9,29.5,40.7,31.9,35.4,2010-05-18T05:31,2010-05-18T18:28,3.90,3.90,0.00,7.0,9.9,29.2,278,17.99,4.06
2010-05-19,61,34.4,26.3,30.5,40.4,31.5,35.8,2010-05-19T05:30,2010-05-19T18:29,3.40,3.40,0.00,3.0,11.0,30.2,225,21.99,5.19
2010-05-20,61,36.4,28.1,31.1,41.0,32.5,35.7,2010-05-20T05:30,2010-05-20T18:29,3.40,3.40,0.00,2.0,15.0,35.6,221,23.48,5.99
