latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
15.800003,104.100006,136.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2010-03-28,1,33.6,20.9,26.5,35.7,20.3,26.6,2010-03-28T06:01,2010-03-28T18:15,0.00,0.00,0.00,0.0,21.8,44.3,56,24.84,6.89
2010-03-29,2,32.7,21.6,27.3,37.1,22.0,29.3,2010-03-29T06:01,2010-03-29T18:15,0.00,0.00,0.00,0.0,18.4,34.9,47,22.68,5.31
2010-03-30,1,34.9,23.4,29.1,40.3,25.4,32.4,2010-03-30T06:00,2010-03-30T18:15,0.00,0.00,0.00,0.0,10.9,23.8,63,24.62,5.72
2010-03-31,63,35.7,25.2,29.4,41.5,28.7,33.3,2010-03-31T05:59,2010-03-31T18:15,3.10,3.10,0.00,2.0,12.0,29.9,146,22.72,5.33
2010-04-01,51,35.4,25.4,30.2,40.9,30.0,34.7,2010-04-01T05:58,2010-04-01T18:16,0.40,0.40,0.00,1.0,8.0,25.2,187,23.93,5.60
2010-04-02,1,36.7,26.4,31.5,41.9,30.2,35.6,2010-04-02T05:58,2010-04-02T18:16,0.00,0.00,0.00,0.0,6.8,22.3,190,23.77,5.73
2010-04-03,51,36.3,27.5,31.3,41.3,31.2,35.6,2010-04-03T05:57,2010-04-03T18:16,0.10,0.10,0.00,1.0,12.7,30.2,112,20.87,5.24
2010-04-04,61,36.0,27.1,30.8,41.5,32.4,35.9,2010-04-04T05:56,2010-04-04T18:16,3.60,3.60,0.00,5.0,8.3,23.4,192,20.94,5.01
2010-04-05,1,36.9,27.7,32.0,42.7,31.9,36.4,2010-04-05T05:55,2010-04-05T18:16,0.00,0.00,0.00,0.0,9.7,24.8,220,22.15,5.69
2010-04-06,1,38.4,28.7,33.2,43.5,32.2,37.2,2010-04-06T05:55,2010-04-06T18:16,0.00,0.00,0.00,0.0,12.0,31.7,202,24.34,6.53
2010-04-07,55,37.8,28.0,32.5,44.4,31.3,36.9,2010-04-07T05:54,2010-04-07T18:16,1.50,1.50,0.00,3.0,10.4,29.5,198,22.82,5.72
2010-04-08,53,37.2,27.4,31.2,42.9,31.9,36.0,2010-04-08T05:53,2010-04-08T18:17,1.50,1.50,0.00,4.0,13.5,32.0,107,22.40,5.54
2010-04-09,53,35.2,25.7,29.9,40.2,30.4,34.6,2010-04-09T05:53,2010-04-09T18:17,3.20,3.20,0.00,7.0,13.6,30.6,149,18.80,4.78
2010-04-10,1,37.3,26.4,31.7,40.4,30.7,34.8,2010-04-10T05:52,2010-04-10T18:17,0.00,0.00,0.00,0.0,15.1,40.3,185,24.57,6.81
2010-04-11,0,37.7,27.0,32.3,41.0,30.3,34.8,2010-04-11T05:51,2010-04-11T18:17,0.00,0.00,0.00,0.0,13.3,33.1,206,25.83,7.31
2010-04-12,1,38.3,26.8,32.7,40.6,30.5,35.0,2010-04-12T05:50,2010-04-12T18:17,0.00,0.00,0.00,0.0,13.8,33.1,209,25.14,7.38
2010-04-13,1,38.3,26.7,32.7,42.6,30.5,35.6,2010-04-13T05:50,2010-04-13T18:17,0.00,0.00,0.00,0.0,11.4,29.5,197,25.58,7.00
2010-04-14,51,38.2,27.4,32.7,43.8,30.0,36.2,2010-04-14T05:49,2010-04-14T18:17,0.30,0.30,0.00,2.0,9.4,31.0,165,24.46,6.44
2010-04-15,53,37.2,26.6,31.5,43.4,28.1,35.7,2010-04-15T05:48,2010-04-15T18:18,0.90,0.90,0.00,4.0,22.0,45.0,85,19.67,5.35
2010-04-16,63,33.6,23.0,27.7,38.5,25.3,30.8,2010-04-16T05:48,2010-04-16T18:18,9.10,9.10,0.00,7.0,18.2,37.1,70,19.74,5.02
2010-04-17,51,32.5,23.8,27.5,37.8,25.6,31.0,2010-04-17T05:47,2010-04-17T18:18,0.20,0.20,0.00,1.0,14.4,27.7,63,18.65,4.43
2010-04-18,51,34.7,24.6,29.5,40.6,30.2,34.6,2010-04-18T05:47,2010-04-18T18:18,0.10,0.10,0.00,1.0,7.5,23.0,190,23.95,5.43
2010-04-19,2,35.1,26.4,30.7,40.1,30.4,34.6,2010-04-19T05:46,2010-04-19T18:18,0.00,0.00,0.00,0.0,12.1,32.8,202,23.05,5.94
2010-04-20,51,36.5,26.5,31.2,41.0,30.5,34.7,2010-04-20T05:45,2010-04-20T18:19,0.20,0.20,0.00,1.0,13.3,34.2,198,24.99,6.56
2010-04-21,0,37.7,27.1,32.5,42.0,31.0,35.5,2010-04-21T05:45,2010-04-21T18:19,0.00,0.00,0.00,0.0,13.5,34.9,197,25.98,7.38
2010-04-22,1,38.5,27.8,33.2,43.1,31.3,36.4,2010-04-22T05:44,2010-04-22T18:19,0.00,0.00,0.00,0.0,12.3,34.2,194,25.20,7.14
2010-04-23,3,36.2,25.5,31.0,39.9,25.8,33.0,2010-04-23T05:43,2010-04-23T18:19,0.00,0.00,0.00,0.0,24.0,45.4,73,22.83,7.22
2010-04-24,51,34.5,22.8,28.5,40.1,23.6,31.2,2010-04-24T05:43,2010-04-24T18:19,0.10,0.10,0.00,1.0,14.7,27.7,53,20.91,5.11
2010-04-25,2,36.2,25.2,31.0,42.6,27.4,34.5,2010-04-25T05:42,2010-04-25T18:20,0.00,0.00,0.00,0.0,10.2,23.4,61,24.97,6.09
2010-04-26,63,35.9,27.2,30.5,42.5,31.7,35.8,2010-04-26T05:42,2010-04-26T18:20,5.80,5.80,0.00,6.0,5.5,21.2,31,21.09,4.77
2010-04-27,63,32.5,25.4,28.2,36.7,29.6,32.9,2010-04-27T05:41,2010-04-27T18:20,6.10,6.10,0.00,12.0,14.5,29.5,40,13.30,3.14
2010-04-28,55,33.2,25.2,28.6,39.2,29.8,33.6,2010-04-28T05:41,2010-04-28T18:20,3.50,3.50,0.00,8.0,5.6,22.3,105,17.82,3.98
2010-04-29,61,34.4,24.6,29.0,40.2,29.8,34.1,2010-04-29T05:40,2010-04-29T18:21,9.00,9.00,0.00,10.0,9.7,23.8,186,22.05,4.95
2010-04-30,51,34.1,24.9,28.8,40.8,29.5,33.9,2010-04-30T05:40,2010-04-30T18:21,2.00,2.00,0.00,9.0,11.8,22.3,99,22.18,4.99
2010-05-01,51,32.6,25.6,28.7,38.5,29.9,33.7,2010-05-01T05:39,2010-05-01T18:21,0.40,0.40,0.00,2.0,7.4,18.4,93,18.37,4.10
2010-05-02,61,33.0,25.0,28.7,39.0,30.7,34.2,2010-05-02T05:39,2010-05-02T18:21,6.30,6.30,0.00,8.0,9.1,19.4,100,19.21,4.23
2010-05-03,51,32.8,25.2,29.0,38.1,30.3,34.0,2010-05-03T05:38,2010-05-03T18:22,2.00,2.00,0.00,10.0,9.4,22.7,172,18.59,4.16
2010-05-04,61,33.7,25.6,29.2,39.4,30.8,34.2,2010-05-04T05:38,2010-05-04T18:22,3.50,3.50,0.00,8.0,11.0,29.5,177,19.56,4.62
2010-05-05,1,35.6,26.2,30.8,41.1,30.7,35.0,2010-05-05T05:37,2010-05-05T18:22,0.00,0.00,0.00,0.0,12.9,32.0,201,23.41,5.99
2010-05-06,2,37.8,27.9,32.4,42.2,32.3,36.4,2010-05-06T05:37,2010-05-06T18:22,0.00,0.00,0.00,0.0,13.5,33.1,208,25.03,6.75
2010-05-07,51,37.7,28.3,32.8,42.4,33.0,37.3,2010-05-07T05:36,2010-05-07T18:23,0.20,0.20,0.00,1.0,10.9,30.6,201,24.26,6.36
2010-05-08,61,37.5,28.7,32.0,42.6,33.2,36.7,2010-05-08T05:36,2010-05-08T18:23,2.60,2.60,0.00,3.0,10.5,29.5,228,20.08,5.49
2010-05-09,51,37.9,27.0,32.3,43.0,33.1,37.1,2010-05-09T05:36,2010-05-09T18:23,0.30,0.30,0.00,1.0,12.0,29.5,197,21.72,5.82
2010-05-10,53,36.5,28.1,30.7,43.2,32.4,36.1,2010-05-10T05:35,2010-05-10T18:24,2.50,2.50,0.00,5.0,9.4,31.0,132,19.93,4.85
2010-05-11,61,34.1,25.5,29.1,39.9,31.2,34.9,2010-05-11T05:35,2010-05-11T18:24,9.20,9.20,0.00,16.0,7.8,22.3,96,19.32,4.25
2010-05-12,51,35.4,26.6,30.3,41.0,31.7,35.7,2010-05-12T05:34,2010-05-12T18:24,0.70,0.70,0.00,4.0,7.6,22.7,126,20.87,4.76
2010-05-13,51,36.2,27.2,31.5,42.0,32.7,36.8,2010-05-13T05:34,2010-05-13T18:24,0.50,0.50,0.00,2.0,8.2,25.6,221,23.16,5.53
2010-05-14,51,37.6,27.8,32.7,43.6,32.4,37.4,2010-05-14T05:34,2010-05-14T18:25,0.30,0.30,0.00,1.0,8.9,27.7,204,25.11,6.24
2010-05-15,61,35.5,28.9,32.0,41.2,33.5,36.9,2010-05-15T05:33,2010-05-15T18:25,2.80,2.80,0.00,4.0,11.4,33.5,180,21.08,5.51
2010-05-16,63,35.8,27.3,30.3,42.2,33.4,36.4,2010-05-16T05:33,2010-05-16T18:25,7.90,7.90,0.00,5.0,9.2,29.2,205,22.07,4.97
2010-05-17,63,34.5,25.3,29.8,41.7,31.6,36.0,2010-05-17T05:33,2010-05-17T18:26,6.80,6.80,0.00,7.0,5.1,20.9,193,19.87,4.38
2010-05-18,61,34.6,26.7,29.2,41.0,31.9,34.8,2010-05-18T05:33,2010-05-18T18:26,8.20,8.20,0.00,9.0,11.4,23.8,262,17.10,3.96
2010-05-19,51,34.9,25.7,30.2,41.8,31.1,35.7,2010-05-19T05:32,2010-05-19T18:26,1.10,1.10,0.00,4.0,9.7,28.4,219,23.65,5.53
2010-05-20,51,35.7,27.7,31.5,41.6,32.7,36.1,2010-05-20T05:32,2010-05-20T18:27,0.10,0.10,0.00,1.0,12.2,33.1,221,23.56,6.04
